ID_REF,GSM759848,GSM759849,GSM759850,GSM759851,GSM759852
1761978_at,7.11469,5.011279,11.57398,5.293689,3.629626
1761979_s_at,2356.606,2295.735,4933.741,2560.322,3503.119
1761980_s_at,586.4045,623.8721,318.0706,607.3989,147.3354
1761981_s_at,7.670651,11.63018,16.159,12.15714,20.74565
1761982_s_at,490.8823,531.2669,744.1786,780.4825,707.1907
1761983_s_at,192.9368,361.7126,227.2421,218.424,220.3404
1761984_at,1.499341,0.7027032,1.019889,0.5736213,1.688735
1761985_at,4.890858,3.734445,20.30779,6.609795,14.89378
1761986_s_at,842.2462,751.3179,843.9102,914.0556,477.9847
1761987_s_at,340.0016,364.5294,168.8086,314.7076,107.0657
1761988_s_at,840.7787,666.9022,411.2779,792.7087,344.6229
1761989_at,13.41912,2.289839,1.643931,0.8154863,8.526073
1761991_at,23.46556,13.47934,7.758234,22.91507,28.41103
1761992_at,16.70146,15.3964,14.52003,12.91543,14.27344
1761993_s_at,0.6711897,0.8989409,1.250618,1.013877,1.773125
1761994_at,3.754645,2.880242,12.87505,10.65828,7.377376
1761995_s_at,737.737,770.338,448.639,552.0187,172.7414
1761997_at,910.0957,854.5591,486.6204,782.4052,250.9605
1761998_s_at,758.9561,721.5878,522.8304,805.1537,331.4324
1761999_s_at,5215.208,5810.835,14450.93,6992.758,16185.65
1762000_s_at,22.86537,18.52699,54.45524,17.05197,9.799276
1762001_s_at,2.097627,12.02869,4.0474,2.24839,0.7693459
1762002_at,22.33043,24.00973,26.36079,11.56541,24.94456
1762003_s_at,3280.418,3389.406,7723.976,3363.017,5479.104
1762004_s_at,872.2437,744.0324,468.3899,892.5232,393.2466
1762005_at,1.353322,0.8225943,3.103027,0.5677678,2.09534
1762006_s_at,0.8055145,0.3532409,0.4672045,3.503164,9.171569
1762007_s_at,766.0114,638.8303,538.3029,662.5059,744.3162
1762008_at,18.07314,22.28,40.50797,26.79674,31.67791
1762009_at,66.63743,82.74827,43.79019,38.44664,97.96124
1762010_s_at,6.21827,6.665694,13.27744,6.169177,1.44061
1762011_at,7.566223,10.31411,3.330634,10.72091,3.070038
1762012_at,0.9195088,3.546518,2.543719,0.2882191,1.101132
1762013_s_at,461.8983,225.8182,154.2186,335.05,131.3245
1762014_s_at,29.65279,97.17582,54.63386,24.88895,50.69495
1762015_s_at,280.6464,421.359,272.6807,399.0316,51.42029
1762016_s_at,561.9094,424.0922,295.4356,535.5406,208.3308
1762017_s_at,2425.819,2344.986,4227.314,2481.619,4121.868
1762018_s_at,27.51983,18.56381,6.794354,4.041075,7.304637
1762019_s_at,0.5277566,0.4495067,0.823223,2.327055,0.4682626
1762020_at,724.2805,669.3127,451.6829,754.6846,285.4541
1762021_s_at,688.6622,629.1063,422.1381,905.2686,265.4382
1762022_s_at,679.0064,600.6433,462.1593,700.1367,324.8987
1762023_at,2.176167,1.306202,10.17111,7.855758,3.844696
1762024_s_at,434.6618,365.1948,161.2545,373.4888,203.9115
1762025_s_at,618.9517,596.6015,502.3299,702.6273,428.829
1762026_at,0.432134,0.9458632,1.475733,0.4267241,1.735056
1762027_at,24.6981,15.95133,6.315831,4.654793,31.50558
1762028_s_at,1.440646,4.980247,1.478766,0.3659953,11.7946
1762029_s_at,2.774203,18.43544,28.65836,10.77978,30.37291
1762030_s_at,1.131198,5.693796,4.192592,1.242818,1.063191
1762031_s_at,672.8062,698.1583,519.0761,734.2821,502.6118
1762032_s_at,760.3666,598.7991,385.6468,708.4496,331.8987
1762033_at,1.070698,2.273714,4.4345,0.389056,6.513721
1762034_s_at,565.9545,570.958,403.0806,649.6108,616.288
1762035_s_at,389.9449,548.2756,193.8844,271.366,302.9596
1762036_s_at,3740.63,4109.237,7977.915,4612.407,8166.059
1762037_s_at,447.0919,428.9005,356.9529,403.0276,558.3052
1762038_s_at,4.223368,0.3086304,1.868017,1.950054,0.2672195
1762039_at,70.96902,79.70658,75.77838,91.13657,80.26397
1762040_at,12.46594,10.72501,16.69653,2.933672,13.61608
1762041_s_at,42.44079,25.61367,23.0211,30.63622,29.08488
1762042_at,2.460214,3.058766,1.142495,0.4792211,1.666008
1762043_s_at,65.99653,56.98818,4.116838,106.5073,51.6919
1762045_s_at,282.3302,369.8625,220.3298,323.2061,156.8351
1762046_s_at,2.863611,6.940653,5.420573,2.794437,10.25653
1762047_s_at,712.3968,527.9348,418.8905,658.0739,266.605
1762048_at,239.7778,301.1745,131.1823,193.5393,304.8661
1762049_at,1.960917,7.49723,14.9004,1.0898,1.358456
1762050_at,0.937447,1.598602,1.262978,2.361173,1.680238
1762051_s_at,437.1954,519.3636,324.3938,380.4186,345.5717
1762052_s_at,662.0996,429.4023,393.6849,600.6356,260.4336
1762053_s_at,1657.354,1602.932,2942.052,1817.835,3527.139
1762054_at,0.3577183,0.2884791,1.20593,0.7301962,4.105262
1762055_s_at,3.691186,2.167928,2.894325,1.487086,22.78789
1762056_s_at,1202.069,1308.462,1032.914,1267.037,586.2513
1762057_at,574.1271,678.919,372.421,453.237,181.7244
1762058_s_at,1898.941,1737.007,2742.655,1956.595,1547.696
1762059_at,24.55831,27.07598,13.2962,26.74789,3.560303
1762060_s_at,29.20308,46.97466,2.024163,28.18352,43.08194
1762061_s_at,2278.856,3498.373,3407.555,1602.986,6754.355
1762063_at,1.735304,5.479364,13.27494,0.5098747,11.4379
1762064_s_at,933.2543,918.6195,550.1451,816.0698,484.5394
1762065_at,5.686985,1.260679,4.837628,0.2385383,11.67963
1762066_s_at,0.697781,1.639589,6.946973,1.095574,12.7477
1762067_at,25.72444,30.29211,19.13921,7.797876,45.80554
1762068_at,1.046275,5.678512,23.5919,5.724263,0.7026692
1762069_s_at,4.451421,0.8832753,3.075095,0.9515316,1.821293
1762070_s_at,5.248273,1.13864,1.00881,0.4603329,0.5754292
1762071_at,0.3146604,0.4513761,0.4822008,0.3061433,1.158245
1762072_s_at,631.9387,738.6179,597.017,712.8029,745.4212
1762073_at,515.3196,520.8871,258.7104,436.6818,207.9091
1762074_s_at,1007.675,1054.484,1404.507,1181.403,1317.244
1762075_s_at,3876.844,4104.746,13191.94,4512.329,10205.14
1762076_s_at,1166.246,1071.823,766.6708,1389.41,750.7867
1762077_at,1.552848,7.906121,2.983947,3.071253,8.435786
1762078_s_at,1212.483,1143.414,942.2263,1211.001,654.4167
1762079_at,44.75439,70.46434,78.19661,51.63145,75.6665
1762080_s_at,2.536309,2.424184,5.631544,2.585033,1.780326
1762081_s_at,711.7717,823.1414,392.8852,641.726,237.5589
1762082_s_at,1105.364,872.7491,370.1743,875.2396,146.5975
1762083_at,11.77954,16.51392,10.51264,13.04908,13.82954
1762084_s_at,12.17146,4.126388,10.97624,5.341804,13.24714
1762085_s_at,785.3597,727.1658,643.3552,743.4786,627.7604
1762086_s_at,2331.427,2700.267,5484.574,2856.918,4664.071
1762087_at,1.408386,1.182207,1.538542,3.034863,2.621858
1762088_s_at,1094.86,1106.401,1010.038,934.4216,1048.874
1762089_at,0.7201816,2.532094,1.575002,2.504385,0.9213632
1762090_s_at,15.24977,12.93845,19.30687,12.48852,10.02814
1762091_s_at,624.0328,512.2471,440.4718,604.8842,419.834
1762092_at,4.351469,5.566092,5.506514,6.019451,6.396808
1762093_s_at,666.4088,702.7761,924.7318,775.9011,442.2406
1762094_s_at,5.665512,6.448044,0.2885184,3.514796,8.245667
1762095_at,23.74229,2.535786,9.562659,10.03671,2.709924
1762096_at,223.337,311.6197,113.8552,196.1516,126.3479
1762097_s_at,796.1401,685.2916,445.5912,972.3138,404.7573
1762098_s_at,641.9119,576.4241,430.699,717.1647,323.6633
1762099_s_at,1752.856,1943.139,2124.463,1243.07,2393.213
1762100_s_at,780.6843,737.9708,454.9972,762.7841,400.1361
1762101_s_at,1121.94,881.5713,413.1242,995.4073,167.0977
1762102_s_at,401.526,414.0036,416.217,528.0097,230.1645
1762103_at,2.022362,1.647495,0.6464177,0.09056245,2.589695
1762104_at,2.427239,4.031372,3.121588,7.287136,7.025448
1762105_s_at,4058.16,4146.466,11216.01,5728.905,11171.83
1762106_s_at,588.04,505.9757,274.2122,554.3426,168.7844
1762107_s_at,660.0483,641.7478,387.8397,673.9484,262.553
1762108_s_at,891.9192,793.2001,1304.456,999.6221,719.7
1762109_s_at,981.9852,1076.766,1942.688,1122.39,1562.595
1762110_s_at,718.8026,728.3439,374.3574,689.0871,341.5081
1762112_s_at,1004.24,963.87,662.946,1037.314,362.6154
1762113_s_at,633.4041,471.4947,402.502,610.3019,418.9084
1762114_s_at,7.411361,10.04291,11.38037,22.30973,28.63207
1762115_s_at,30.14201,45.67119,34.67912,31.63035,33.00067
1762116_s_at,692.636,465.7022,381.1752,679.1644,355.292
1762117_s_at,563.4818,475.0169,285.2312,547.2457,208.227
1762118_s_at,826.0258,810.4559,462.2516,753.4105,278.5378
1762119_s_at,999.9116,856.906,663.3037,840.1714,460.7271
1762120_at,0.4243381,0.3693732,0.7730339,1.687909,1.757752
1762121_s_at,684.1941,662.2888,602.6889,832.8601,534.4498
1762122_s_at,433.0772,484.695,272.5885,443.1699,232.6557
1762123_s_at,982.7443,736.4849,468.5546,882.2555,366.9236
1762124_at,0.4729534,0.794843,3.304289,0.4995593,1.894018
1762125_s_at,4.355834,4.279252,3.170867,6.452754,2.832208
1762126_s_at,92.33173,240.4351,152.3162,239.855,179.9863
1762127_s_at,674.5389,605.1535,1409.728,989.3988,568.1279
1762128_s_at,707.7765,633.8177,460.2317,685.8256,182.0536
1762129_s_at,346.9419,380.6481,176.6049,389.9929,120.3495
1762130_s_at,1228.68,1600.666,1227.009,1093.444,3752.916
1762131_s_at,4.793839,0.5151707,0.7389375,0.4836683,0.9154502
1762132_s_at,1962.67,2118.347,2464.745,1588.368,4614.809
1762133_s_at,3176.336,3477.525,6251.383,3818.501,8530.803
1762134_s_at,64.73624,86.36776,80.04753,67.8233,66.4521
1762135_s_at,1027.874,1061.152,1037.619,966.1227,728.0013
1762136_at,351.2767,796.0023,414.0663,833.8793,413.7341
1762137_at,0.5424207,0.4143665,1.619939,0.5127332,0.6608725
1762138_at,8.897008,26.31654,18.07171,23.07685,29.75917
1762139_at,14.99654,18.54523,27.17225,15.57412,20.89725
1762140_s_at,1087.97,1177.976,1506.115,892.5674,1531.448
1762141_s_at,678.311,697.4835,682.4306,613.0498,1027.306
1762142_at,648.9709,621.0868,485.2652,687.0803,357.305
1762143_s_at,3272.42,3479.466,8667.511,4334.928,7578.984
1762144_s_at,6.981249,2.922818,13.27067,2.078746,4.410643
1762145_s_at,1078.127,1053.713,1171.054,1002.201,1993.355
1762146_s_at,2.462635,1.64165,25.62827,10.64142,2.740574
1762147_x_at,17.76392,12.70721,10.80695,20.90553,23.99665
1762148_s_at,720.904,662.6939,569.6469,690.4633,363.1088
1762149_s_at,426.5361,420.0428,252.4764,427.1303,199.9352
1762150_s_at,0.2826681,0.3541381,0.5624634,0.1646089,0.4825699
1762151_s_at,2.91643,2.718151,5.30899,2.101506,2.545109
1762152_at,1.190508,2.06118,12.10117,3.523903,0.2882794
1762153_at,10.44059,12.29326,5.052407,11.95304,3.38204
1762154_at,1087.866,798.4719,875.321,949.8753,1614.217
1762155_s_at,12.56049,2.62881,1.851705,2.213732,1.202474
1762156_s_at,743.5921,875.2931,537.8238,753.7682,501.5338
1762157_s_at,1.225685,3.200619,1.009954,5.842643,15.85733
1762158_s_at,866.84,739.2671,681.7917,935.4507,660.7545
1762159_at,3.371223,3.013951,1.62501,3.418048,5.809179
1762160_s_at,460.6837,369.6812,201.1644,434.0896,125.7072
1762161_s_at,1604.809,1612.095,2107.576,1667.337,1759.797
1762163_at,0.5654524,1.266889,1.828505,0.6799336,0.9250547
1762164_s_at,642.8771,768.1692,360.1878,612.9076,255.6301
1762165_s_at,6.714978,11.81022,9.204348,6.887431,15.20464
1762166_s_at,1075.117,833.3566,727.1395,800.427,694.3567
1762167_s_at,758.6204,818.3297,2685.365,1080.412,1257.893
1762168_s_at,397.5049,396.8949,314.8628,471.049,406.9557
1762170_at,32.04668,42.55235,42.64708,46.26714,31.49862
1762171_s_at,4046.151,4166.482,9958.565,5864.883,8692.951
1762172_at,623.2684,837.1282,534.9193,714.4468,216.0264
1762173_s_at,579.2717,547.6356,305.8473,566.7103,242.526
1762174_s_at,1.560175,0.6632782,4.37125,0.4351609,1.346496
1762175_s_at,27.77509,23.56795,2.556501,1.303288,6.302394
1762176_s_at,389.9759,324.5368,223.7932,376.8286,222.8775
1762177_s_at,796.9662,1000.66,584.101,742.6436,2643.109
1762178_s_at,2266.849,2016.151,2123.443,1976.92,3040.482
1762179_at,1.511474,0.5941197,0.7550848,2.227747,1.167361
1762180_s_at,765.8231,690.1107,548.4128,737.2953,342.6279
1762181_s_at,704.9889,714.014,506.6472,798.4548,318.9165
1762182_s_at,4421.811,4574.765,14688.6,6727.057,15003.21
1762183_s_at,904.7882,794.2138,509.6418,852.4499,721.8889
1762184_s_at,919.8899,710.4697,1206.087,1130.848,282.5684
1762185_at,2.471201,0.9351057,3.026731,7.114398,3.249764
1762186_s_at,0.7123936,0.4734034,0.9109817,1.471411,0.3520535
1762187_s_at,892.7527,886.7708,838.7207,914.7448,1315.715
1762188_s_at,5.259786,2.738752,2.025832,0.7695739,2.646674
1762189_s_at,1.23667,12.56982,3.570556,1.84123,28.46622
1762190_at,1094.131,852.4467,732.5963,1166.149,402.0571
1762191_s_at,4831.562,4887.189,15184.02,7474.819,8910.031
1762192_s_at,183.2444,184.1739,108.2746,215.2869,59.34798
1762193_s_at,835.4048,744.0353,506.1257,818.9918,798.1279
1762194_s_at,612.3163,572.029,279.5526,513.8875,308.8971
1762195_s_at,475.6235,447.8214,320.3025,556.7004,136.6877
1762196_s_at,712.5489,647.6528,783.3862,796.7313,811.3018
1762197_s_at,873.5195,755.35,640.776,819.4224,331.0534
1762198_s_at,785.0883,809.3663,569.1343,764.1123,3588.812
1762199_at,188.1583,181.9037,133.8434,91.89685,99.4635
1762201_s_at,5.837692,1.860894,11.43273,2.299659,12.8101
1762202_s_at,9.907766,7.713176,10.24666,12.22388,19.34538
1762203_s_at,537.0551,527.1303,372.7993,423.5917,403.4625
1762204_s_at,15.26733,9.63399,1.209464,3.336394,17.9774
1762205_s_at,1060.129,1190.143,763.2025,822.0868,2933.988
1762206_at,0.3368282,0.839352,2.194526,0.4258507,2.049741
1762207_s_at,591.8191,616.5303,417.0581,623.5841,402.8424
1762208_s_at,510.553,525.9754,313.3173,528.8162,157.9677
1762209_s_at,455.7532,465.62,365.0318,476.7365,233.0488
1762210_at,9.264498,8.217237,1.127357,4.921212,4.633269
1762211_at,5.150318,2.608733,3.740688,10.21104,1.546805
1762212_at,978.2766,1068.778,1115.082,998.4215,929.762
1762213_s_at,562.8782,687.7117,318.9574,484.7353,110.3529
1762214_s_at,3787.973,4138.432,10882.52,4935.728,10824.2
1762215_s_at,321.8595,372.3875,283.1729,266.5117,236.7478
1762216_at,6.961222,9.408531,2.925452,8.343248,1.148823
1762217_s_at,18.39999,4.959418,19.06033,7.386749,20.43308
1762218_s_at,1.372289,0.7734947,0.3638111,2.870172,10.22017
1762219_s_at,533.6432,378.6307,274.2417,574.3298,193.2316
1762220_at,1.777453,0.9489202,1.043895,1.633613,1.654195
1762221_s_at,449.3419,548.3826,435.5649,628.8226,436.5518
1762222_s_at,712.1472,540.9385,397.9166,799.0436,240.2072
1762223_s_at,483.8124,598.0949,227.7047,485.1229,136.2693
1762224_s_at,1429.538,1457.363,2041.457,1384.023,3184.82
1762225_s_at,490.4933,571.5452,321.958,480.6327,322.8552
1762226_at,13.87318,16.83991,21.67592,16.31628,21.95117
1762227_at,0.0570415,0.1026569,1.803746,0.1481157,0.3480446
1762228_at,30.46183,27.21939,16.34122,26.91702,43.91415
1762229_at,7.198757,25.18526,14.21983,11.62907,24.35162
1762230_at,8.091042,5.34447,1.356251,7.071354,3.016822
1762231_s_at,576.0613,578.2809,896.0084,686.5359,518.3155
1762232_at,664.0452,638.3318,419.873,798.0955,365.9732
1762233_s_at,1.519944,1.810823,2.165983,0.9296123,3.327944
1762234_s_at,629.1993,624.8829,343.5901,600.295,276.1931
1762235_at,7.713411,17.28048,14.70218,16.00139,10.34439
1762236_s_at,939.4911,786.3491,826.3926,1075.125,493.1132
1762237_s_at,2.513196,5.871165,2.820665,2.246309,1.551138
1762238_s_at,801.1819,721.7576,602.6841,739.5748,785.1638
1762239_at,2.820112,2.450634,2.942338,2.423842,2.291286
1762240_s_at,2098.616,2368.349,2933.944,2097.719,5231.418
1762241_s_at,701.847,624.6016,322.8992,651.4832,239.2072
1762242_s_at,657.2184,594.5845,320.1325,594.5753,196.7769
1762243_s_at,0.5141856,0.2925319,0.4779854,0.1930161,0.070575
1762244_s_at,14.39934,12.48919,26.8488,14.72884,11.68085
1762245_s_at,630.8594,643.7579,843.938,955.8781,342.4354
1762247_at,0.5745347,1.281915,2.215561,4.479627,12.07391
1762248_s_at,1019.402,809.84,706.0217,1154.061,517.6553
1762249_s_at,4.789398,8.242252,1.869723,5.928662,6.218033
1762250_s_at,615.9138,452.3885,361.4555,501.812,281.1829
1762251_at,21.05899,16.27087,4.401361,2.54953,3.640963
1762252_s_at,989.4132,1075.807,495.9508,1007.191,432.4711
1762253_s_at,813.7185,874.2494,552.3157,716.9471,406.4365
1762254_s_at,778.0753,796.8932,457.922,648.9426,247.0912
1762255_s_at,4812.122,5687.11,12750.72,5730.669,13206.63
1762256_s_at,635.489,593.6777,494.2917,758.9464,237.9566
1762257_s_at,371.2526,346.6516,219.1451,357.1634,94.17588
1762258_s_at,1237.71,1128.89,1370.388,1710.777,1799.261
1762259_s_at,1.402964,1.184182,1.193249,0.6554292,4.380424
1762260_s_at,0.4623471,0.8491967,0.613129,0.3114055,1.696555
1762261_s_at,3.94552,8.925215,1.957372,1.690447,5.741304
1762262_at,114.5278,284.9923,127.3173,246.2555,83.6253
1762263_at,14.15229,11.38517,26.22284,7.501725,23.15594
1762264_at,21.68222,22.60578,10.73501,5.258891,18.30155
1762265_s_at,766.1147,738.1479,766.2888,939.0552,709.7877
1762266_s_at,728.6448,540.5024,300.3678,815.9549,287.306
1762267_at,2.515681,1.655848,7.895984,2.00388,2.511625
1762268_s_at,908.9937,798.4038,435.6242,883.2405,343.6188
1762269_s_at,0.508226,0.7695915,2.538465,1.692701,6.225325
1762270_s_at,582.1833,529.144,528.1325,698.6277,304.1334
1762271_s_at,864.7631,874.2776,584.2208,837.8864,601.2014
1762272_s_at,616.1342,630.1647,737.6631,704.2241,774.4292
1762273_at,2.137543,2.08434,4.83311,1.343275,2.88174
1762274_s_at,1096.655,1202.958,1495.238,1395.684,988.842
1762275_s_at,996.1254,935.5647,835.9455,951.015,1144.014
1762276_s_at,538.6069,526.4721,194.7303,509.8878,124.1164
1762277_s_at,683.282,665.3773,329.2164,667.8403,194.9012
1762278_at,4436.98,5630.157,15782.12,8571.89,11802.86
1762279_s_at,226.1062,325.3608,101.7439,241.0141,58.30713
1762280_at,249.8373,211.6884,79.54505,255.5003,62.33596
1762281_s_at,14.23175,1.158157,3.190439,1.22881,1.964612
1762282_s_at,2.294933,2.200289,3.560333,3.607524,10.67368
1762283_at,0.3893601,2.081905,1.89599,1.349784,1.361271
1762284_s_at,364.2691,349.3557,175.3701,396.8813,121.8476
1762285_s_at,2.489613,0.1374022,0.8932081,4.558608,2.557389
1762286_s_at,789.3309,570.5546,447.53,735.2214,680.6936
1762287_s_at,630.3191,620.4061,532.543,723.1973,614.8438
1762288_s_at,522.9719,550.0214,275.2324,430.7637,287.11
1762289_at,1.505889,0.7611628,4.258997,0.7352477,2.996141
1762290_at,10.7171,18.68728,12.88282,4.372307,22.40884
1762291_s_at,631.6463,411.6434,283.3614,591.9846,213.1101
1762292_s_at,15.04025,13.91407,6.260359,1.714237,28.62453
1762293_at,21.97552,26.89536,25.75675,21.28654,26.065
1762294_s_at,770.2446,574.6159,424.1273,733.1598,281.6022
1762295_s_at,1.149072,0.129408,10.59022,0.4025993,4.352087
1762296_at,2.346821,3.524639,11.86513,1.227965,6.178158
1762297_at,465.3211,655.8042,312.7864,554.7212,121.6159
1762298_s_at,546.0554,521.0586,382.0975,542.51,285.4488
1762299_s_at,2.134084,1.791195,19.55039,1.097232,19.22888
1762300_s_at,1228.788,1261.215,1128.532,1141.297,1732.202
1762301_at,319.342,539.6652,571.9338,264.9608,1224.336
1762302_s_at,1161.284,890.2248,631.6529,1082.759,452.7443
1762303_s_at,454.3103,375.6068,256.327,492.3414,195.1436
1762304_at,3.266963,4.750435,12.9398,2.955825,4.95745
1762305_s_at,3217.455,3557.605,9189.015,4018.348,10344.3
1762306_s_at,968.9612,911.6754,1064.798,902.396,672.3369
1762307_s_at,885.8384,685.9872,468.3276,1030.247,310.4669
1762308_s_at,654.6891,640.1861,461.908,624.6093,312.4425
1762309_s_at,1077.458,767.1639,591.4009,1125.253,697.0235
